response_id,responded_at,email,first_name,last_name,nickname,date_of_birth,university,graduation_class,hometown,majors,scheduling,interests,interest_adventure,interest_arts,interest_business,interest_public,interest_stem,personal_computer,operating_system,operating_system_usage_windows,operating_system_usage_mac,operating_system_usage_ios,operating_system_usage_android,website_experience,meetup_comfort
8908,2015-08-30 16:58:33 -0400,lenora_swift@hotmail.com,Lenora,Swift,,1998,North Dach,Freshman,"Kozeyborough, Uzbekistan",Engineering,,Itaque temporibus adipisci cupiditate. Aliquid soluta culpa eum velit aut. Officia neque et ipsa minus enim omnis eos. Sit culpa velit molestias iure doloremque id. Assumenda sit inventore aperiam odio est laudantium.,1,1,1,0,0,1,Mac OS,1,1,0,1,1,Sounds fine
8909,2015-09-06 08:17:01 -0400,joelle_hyatt@hotmail.com,Joelle,Hyatt,,2000,Western Ledner Academy,Senior,"Blockhaven, Kuwait",Other,,Eum sint magni. Qui facilis modi quae aperiam aut. Soluta quos magnam et architecto aut. Est accusamus quis saepe aut sunt sint voluptatem. Neque minus vel et.,1,1,0,0,0,1,Windows OS,1,0,1,1,1,Sounds scary
8910,2015-09-05 18:18:50 -0400,haylie_walker@gmail.com,Haylie,Walker,,1998,The Hessel,Alumni,"Ortizport, Belarus",Information Systems,,Omnis laborum eum consequatur fuga omnis doloribus. Nemo asperiores qui. Exercitationem qui consectetur voluptatem hic odio.,0,1,1,0,0,1,Windows OS,0,1,1,1,1,Sounds fine
8911,2015-09-07 18:35:56 -0400,ricky_kuhlman@hotmail.com,Ricky,Kuhlman,,1999,East Oregon Academy,Junior,"West Joanafort, Bhutan",Other,,Hic et tempora fugit. Non facilis omnis omnis saepe voluptatibus explicabo quam. Consequuntur consectetur voluptatem dolorum. Excepturi et quidem quod maxime ratione et et.,0,0,1,0,0,1,Mac OS,1,1,0,1,1,Sounds fine
8912,2015-09-02 21:21:48 -0400,dwight.bauch@gmail.com,Dwight,Bauch,Tampflex,1997,East Arkansas Academy,Freshman,"New Fredy, Holy See (Vatican City State)",Information Systems,,Odio consequatur nihil quasi praesentium hic. Minima cum nihil ducimus et amet aliquid et. Distinctio aut qui sapiente eveniet et.,1,0,0,0,0,1,Windows OS,1,1,0,1,0,Sounds scary
8913,2015-08-30 10:52:20 -0400,will_heller@gmail.com,Will,Heller,Duobam,1999,West Legros Institute,Sophomore,"New Lue, Malta",Marketing,,Recusandae autem est ducimus. Sed dolores animi ex nobis. Qui iste delectus natus nobis numquam aliquid voluptates.,0,1,0,0,0,1,Mac OS,1,1,1,1,1,Sounds fine
8914,2015-08-31 01:13:22 -0400,white.deven@hotmail.com,Deven,White,,1998,Southern Berge,Alumni,"Rexfurt, Pitcairn Islands",Engineering,,Reprehenderit deleniti et harum quas alias quia. Maiores vel quasi quam. At quos et. Et sit et quaerat ex voluptatem eligendi ipsa.,1,0,1,1,0,1,Windows OS,1,1,1,0,1,Sounds fine
8915,2015-09-05 05:43:22 -0400,clark_moen@hotmail.com,Clark,Moen,,2000,South Zemlak,Sophomore,"West Josephburgh, Reunion",Other,,Delectus aperiam qui. Atque occaecati laboriosam repellat consequuntur magnam. Ducimus tempore laborum nisi voluptatem qui. Blanditiis quam a non. Et quibusdam reiciendis voluptas architecto.,1,1,0,0,1,1,Mac OS,1,1,0,1,1,Sounds scary
8916,2015-08-31 02:42:56 -0400,krajcik_rosendo@yahoo.com,Rosendo,Krajcik,,2000,East Lynch Academy,Alumni,"Carsonton, Saint Lucia",Other,,Dolores iusto praesentium sit mollitia. Temporibus quo reprehenderit explicabo. Ratione possimus dolore quasi quia hic provident.,1,1,0,0,0,1,Mac OS,1,1,0,1,1,Sounds scary
8917,2015-09-03 20:17:56 -0400,turcotte_darryl@yahoo.com,Darryl,Turcotte,,1997,East Ledner,Senior,"West Walker, Philippines",Engineering,,Optio sint cupiditate adipisci officiis. A iure deleniti voluptas quisquam ab at ipsum. Quis voluptas nesciunt.,1,0,0,0,1,1,Mac OS,1,1,1,1,1,Sounds scary
8918,2015-09-05 04:14:40 -0400,schimmel_enrico@gmail.com,Enrico,Schimmel,Andalax,1997,Emmerich Institute,Senior,"Nienowshire, Bolivia",Finance,conflict_before,Hic eaque alias illo ut ipsum. Tempora ut molestias voluptas aut ex distinctio. Voluptatibus quaerat deserunt est id accusamus aut. Inventore iste sed reprehenderit id. Dolore dolorem quisquam ipsa est ut aut.,1,0,1,1,0,1,Windows OS,0,1,1,1,1,Sounds scary
8919,2015-09-04 11:16:20 -0400,sawayn_jaydon@hotmail.com,Jaydon,Sawayn,,1997,The Colorado Academy,Senior,"McDermottton, San Marino",Engineering,,Omnis qui voluptatem qui eveniet tempora modi commodi. Beatae est doloremque labore quasi quo non corrupti. Dolores consequatur iste eos ratione. Optio vel unde tenetur voluptates accusantium possimus est. Velit aut voluptas maxime consequuntur qui tempora.,1,1,0,1,1,1,Windows OS,1,1,1,1,1,Sounds fine
8920,2015-09-04 22:05:54 -0400,hulda_hilpert@gmail.com,Hulda,Hilpert,Voyatouch,1997,Western Wuckert University,Freshman,"West Myrtis, Swaziland",Information Systems,,Quaerat recusandae rerum fugiat hic et similique neque. Corrupti facilis rerum quibusdam molestiae. Molestiae quasi voluptas.,0,1,0,0,0,1,Mac OS,1,1,0,0,1,Sounds scary
8921,2015-09-07 19:05:18 -0400,turner_nelson@hotmail.com,Nelson,Turner,,1997,Eastern Streich,Sophomore,"North Vinniebury, Macao",Information Systems,,Ipsam animi amet omnis sint necessitatibus autem ea. Facilis delectus quod ut sit aut voluptatibus fugiat. Aut at fugiat quaerat accusamus eligendi dolorem. Molestias quidem deleniti cum ut sequi explicabo. Esse temporibus molestias est id et.,1,1,1,0,1,1,Windows OS,1,1,0,0,1,Sounds fine
8922,2015-09-06 06:35:49 -0400,elisabeth.murazik@yahoo.com,Elisabeth,Murazik,,2000,Eastern Lang,Alumni,"West Polly, Tanzania",Information Systems,,Architecto quae dolorem vel esse omnis repellat exercitationem. Est molestiae quaerat corrupti autem unde accusantium. Quia aperiam aut ipsa architecto voluptatum atque. Sint qui aut eaque. Atque modi tempore repellat error debitis officia.,1,1,1,0,1,1,Other,1,1,1,1,1,Sounds fine
8923,2015-08-30 02:08:52 -0400,talia.gibson@gmail.com,Talia,Gibson,Transcof,2000,Northern Delaware Academy,Senior,"Thompsonland, Uruguay",Marketing,conflict_after,In adipisci commodi deleniti alias facere nostrum. Cum animi molestiae. Et nobis velit tenetur nemo exercitationem.,1,1,1,1,0,1,Mac OS,1,1,0,0,1,Sounds scary
8924,2015-09-03 01:22:13 -0400,donnie.rowe@gmail.com,Donnie,Rowe,,1997,Western Louisiana Academy,Junior,"West Davionstad, Macao",Information Systems,,Eius beatae sint harum saepe. Culpa facere exercitationem autem est. Commodi rem debitis sunt qui. Asperiores voluptatem incidunt sit est illo corrupti architecto. Eum est autem ullam dolorum omnis.,0,1,1,0,0,1,Mac OS,1,1,1,1,0,Sounds scary
8925,2015-09-01 20:11:48 -0400,terrance.erdman@gmail.com,Terrance,Erdman,,2000,West Missouri College,Freshman,"Koeppfort, Saint Martin",Engineering,,Molestiae dolorem ut voluptas non modi corporis. Iure quibusdam saepe et repellendus. Libero inventore sint. Non eos consequatur quae nisi.,1,1,0,0,1,1,Windows OS,0,0,1,0,1,Sounds scary
8926,2015-09-04 23:12:32 -0400,everett_bailey@yahoo.com,Everett,Bailey,,1998,Eastern Bailey,Sophomore,"Lake Margarette, Svalbard & Jan Mayen Islands",Information Systems,,Rerum id qui qui repudiandae. Eos et praesentium nobis. Hic possimus est est nisi animi quia. Suscipit quae vel. Praesentium et odio dolorem rerum eaque nihil.,1,0,0,0,1,1,Windows OS,1,0,0,1,1,Sounds scary
8927,2015-09-04 03:03:26 -0400,gutmann.reyes@yahoo.com,Reyes,Gutmann,,1997,Trantow College,Junior,"South Tessie, Hungary",Finance,,Laborum provident natus. Est ullam omnis delectus aperiam. Nihil libero fugiat.,1,1,1,0,1,1,Mac OS,1,1,0,1,1,Sounds fine
8928,2015-09-06 14:55:16 -0400,ida.langworth@hotmail.com,Ida,Langworth,,1998,Boehm Institute,Freshman,"Jackiefurt, Luxembourg",Finance,,Corporis quia cumque et ad ut aliquid qui. Hic ut quo voluptatem delectus excepturi reprehenderit animi. Earum dolorum nam molestias voluptatum quasi eum quod. Harum et ut.,1,1,0,1,0,1,Windows OS,1,1,1,1,1,Sounds fine
8929,2015-09-01 22:36:42 -0400,zieme_orin@gmail.com,Orin,Zieme,,2000,Dare Academy,Alumni,"East Katelyn, Togo",Information Systems,conflict_before,Laboriosam aut atque esse quo cupiditate quaerat eum. Facilis beatae nihil vero maiores quibusdam. Aperiam ratione hic. Quia totam autem libero soluta doloribus.,0,1,0,0,0,1,Windows OS,0,0,0,1,1,Sounds fine
8930,2015-09-03 05:41:37 -0400,jabari.pagac@gmail.com,Jabari,Pagac,Andalax,1998,East Sanford College,Junior,"Pfannerstillhaven, Georgia",Information Systems,,Quia modi culpa qui dolores voluptates et. Sint omnis inventore dolores voluptatem et. Consequatur harum earum. Quisquam est tempora dolorem reiciendis. Sit quibusdam hic culpa natus.,1,1,1,0,0,1,Mac OS,1,1,0,0,0,Sounds scary
8931,2015-09-07 03:18:51 -0400,littel_anjali@yahoo.com,Anjali,Littel,Tampflex,1998,Southern Tillman College,Sophomore,"West Isabellside, Panama",Information Systems,conflict_after,Explicabo quibusdam cupiditate. Cum est ad. Pariatur possimus cum quis et suscipit voluptatum porro. Aut omnis optio explicabo quis totam. Omnis cum eum harum et quia porro.,0,0,0,0,0,1,Mac OS,1,1,0,0,1,Sounds scary
8932,2015-08-31 23:50:24 -0400,lebsack.donato@hotmail.com,Donato,Lebsack,,1998,Northern North Dakota Institute,Senior,"South Maceymouth, Djibouti",Information Systems,,Cupiditate dolor dolores et facilis. Non neque sunt. Molestias sed nam ut. Ullam exercitationem repellendus sequi eius in quaerat. Sed aliquid quos corrupti quia et.,1,1,1,1,0,1,Windows OS,1,1,0,1,1,Sounds scary
8933,2015-08-30 20:14:34 -0400,benedict_beer@gmail.com,Benedict,Beer,,1997,Lueilwitz College,Senior,"Lake Bradtown, Philippines",Finance,,Ratione dolor sequi ipsam omnis sed earum ipsa. Sequi odio nobis aut magnam. Ducimus quidem et et et.,1,1,0,0,0,1,Mac OS,1,1,1,0,1,Sounds scary
8934,2015-09-04 14:24:46 -0400,ocie.dickinson@yahoo.com,Ocie,Dickinson,,2000,The Maine Institute,Freshman,"Smithview, Qatar",Information Systems,,Exercitationem doloribus ut. Sit officia eaque est voluptatem. Maiores ut in vitae dignissimos culpa recusandae. Delectus illum ut temporibus minima voluptatibus sed.,1,1,0,0,1,1,Mac OS,1,0,1,1,1,Sounds scary
8935,2015-09-04 05:58:47 -0400,colleen.reinger@yahoo.com,Colleen,Reinger,,1999,Hirthe Institute,Alumni,"Leonardside, New Caledonia",Engineering,,Aut aut animi dicta distinctio optio. Occaecati at vel eius nostrum et consequatur. Ea debitis est fuga ut deleniti facere sunt. Est cupiditate velit. Suscipit error consequatur.,0,1,0,0,0,1,Windows OS,1,1,0,1,1,Sounds fine
8936,2015-09-07 20:52:15 -0400,marquardt.dewitt@yahoo.com,Dewitt,Marquardt,Domainer,2000,Western Pollich,Graduate,"West Adrianna, Armenia",Other,,At repellat dolores nam mollitia repudiandae. Qui recusandae dolores id modi. Aut quia sed aut.,1,1,0,1,0,1,Windows OS,1,0,0,0,1,Sounds fine
8937,2015-09-02 03:11:34 -0400,hardy_kub@gmail.com,Hardy,Kub,,1998,South Purdy Academy,Graduate,"Reynoldsville, Slovakia (Slovak Republic)",Information Systems,,Dolore commodi voluptate odit qui neque. Qui aut adipisci et at et temporibus. Odio explicabo dolorem qui veniam eos harum aperiam. Fuga consequuntur sunt. Est molestias nihil doloribus voluptatem.,0,1,1,0,0,1,Mac OS,1,1,1,0,1,Sounds fine
8938,2015-09-05 15:55:08 -0400,crona_oliver@yahoo.com,Oliver,Crona,,1998,West Florida College,Junior,"West Evansville, Bahrain",Other,,Voluptatem distinctio dicta. Omnis in quod officiis distinctio. Rerum vel mollitia. Expedita delectus veritatis sapiente repellendus. Sunt qui doloribus sunt.,1,1,0,0,0,1,Windows OS,1,1,0,1,1,Sounds scary
8939,2015-08-31 21:15:51 -0400,orrin_beatty@gmail.com,Orrin,Beatty,Stringtough,1998,Balistreri Institute,Alumni,"Lake Geraldine, Israel",Other,,Cumque dolorum maxime quas et repellat. Aut neque voluptatibus. Aut repudiandae dicta id. Quia minima et et non.,0,1,0,0,1,1,Windows OS,0,1,0,1,1,Sounds scary
8940,2015-09-05 04:49:44 -0400,austen_hayes@gmail.com,Austen,Hayes,,1998,Koss College,Freshman,"Blockmouth, Tuvalu",Engineering,,Dolores voluptatum mollitia deleniti. Ut iure nesciunt voluptas. Magni voluptatem omnis quia. Corporis odio sit qui aliquid eaque minus.,0,0,0,0,0,1,Windows OS,0,1,0,1,1,Sounds fine
8941,2015-09-04 04:28:39 -0400,ethyl.gleichner@yahoo.com,Ethyl,Gleichner,,1998,West Kuhn,Freshman,"West Albafort, Albania",Marketing,,Quia quasi eum dolorem. Unde quo dicta reiciendis dolor id sint. Eum iste et exercitationem tenetur dolores rem ex.,0,1,0,0,0,1,Mac OS,1,0,1,0,1,Sounds scary
8942,2015-08-31 15:59:01 -0400,glover.ruth@gmail.com,Ruth,Glover,,1998,South Oberbrunner College,Senior,"North Emery, Gambia",Marketing,,Sed ut quaerat totam quidem saepe quam incidunt. Maxime voluptas veritatis sed illum harum cum. Perferendis voluptate saepe sint at.,1,1,0,0,0,1,Mac OS,1,1,0,0,1,Sounds scary
8943,2015-08-30 04:18:56 -0400,jena.hansen@gmail.com,Jena,Hansen,Bamity,1997,West Batz,Senior,"Port Nathenborough, Bulgaria",Information Systems,,Recusandae et voluptatum fugit expedita. Et ullam voluptates hic tempore aut ipsa. Ipsam rerum natus eligendi dolore possimus iure pariatur. Facere consequuntur quia cupiditate et at reprehenderit. Sit dicta enim architecto.,1,1,0,0,0,1,Windows OS,1,0,1,1,1,Sounds scary
8944,2015-08-31 20:16:23 -0400,heather_jakubowski@gmail.com,Heather,Jakubowski,,1999,McClure University,Senior,"Spencerland, Seychelles",Marketing,,Quos et sapiente accusantium quod. Voluptates facere qui excepturi voluptatem odit cupiditate. Vel excepturi rerum eum ratione cumque. Architecto deserunt mollitia temporibus iste facere ut nobis. Et omnis ducimus est et.,1,1,0,0,0,1,Windows OS,1,1,0,1,1,Sounds scary
8945,2015-09-07 04:07:39 -0400,keeling.camden@gmail.com,Camden,Keeling,,1999,Harvey Institute,Sophomore,"Kuvalisstad, Saint Martin",Finance,,Voluptatibus cumque et illum. Commodi rem aliquam non aspernatur veritatis voluptatem blanditiis. Quidem ea est quasi in.,0,1,0,1,0,1,Mac OS,0,1,0,0,1,Sounds fine
8946,2015-09-01 18:07:26 -0400,porter.reichel@hotmail.com,Porter,Reichel,,1999,East Wintheiser,Alumni,"Lakinborough, Malaysia",Information Systems,,Et hic et voluptates non omnis error. Animi sunt eveniet aut. Occaecati mollitia veniam pariatur et deleniti soluta. Autem fuga delectus ut maiores sit reprehenderit rerum.,1,1,1,0,1,1,Mac OS,1,1,1,0,1,Sounds scary
8947,2015-09-05 12:35:37 -0400,weissnat.angelo@yahoo.com,Angelo,Weissnat,,1998,The Bayer University,Freshman,"Kochland, Pakistan",Information Systems,,Doloremque in atque tempora impedit. Quod nulla sequi. Cumque molestias impedit est qui sapiente sint. Id quibusdam ipsum ea laborum veniam.,1,1,0,0,1,1,Windows OS,1,1,1,1,0,Sounds scary
8948,2015-09-07 10:26:37 -0400,murl_simonis@hotmail.com,Murl,Simonis,,1998,South Grady Institute,Junior,"McCluretown, Nicaragua",Engineering,,Recusandae aut distinctio veritatis enim suscipit accusamus. Delectus iste est. Tenetur est dolorum voluptatibus quia omnis hic praesentium. Et alias quis et ad possimus quia.,1,1,1,1,0,1,Mac OS,1,1,0,1,1,Sounds fine
8949,2015-09-06 12:16:28 -0400,murphy_jakubowski@gmail.com,Murphy,Jakubowski,,1999,The Montana College,Sophomore,"East Mitchelville, Rwanda",Information Systems,,Quidem ullam assumenda aliquid sit sed quis. Perspiciatis cum reiciendis illo reprehenderit recusandae voluptatem odio. Nulla repudiandae dicta quo. Hic libero quia ducimus. Minus eaque consequuntur.,1,1,1,0,0,1,Windows OS,0,1,1,0,1,Sounds scary
8950,2015-09-01 17:36:35 -0400,maia_baumbach@yahoo.com,Maia,Baumbach,,1998,Northern Kuhic Institute,Alumni,"South Violet, Zambia",Engineering,conflict_before,Quia modi nemo et laboriosam quasi quam. Sit alias eligendi aut aut labore enim dolorem. Voluptatum amet sint alias perferendis earum.,1,0,0,0,0,1,Mac OS,1,0,1,0,1,Sounds scary
8951,2015-09-06 14:15:55 -0400,raymundo.russel@hotmail.com,Raymundo,Russel,,1997,Eastern Lindgren,Freshman,"West Cloydview, Bahrain",Engineering,conflict_after,Qui aut iste quasi accusantium aut nesciunt. Nisi ipsum dolorem autem voluptatibus voluptate. Dolore minus non et possimus praesentium.,1,1,0,0,0,1,Mac OS,0,1,1,1,1,Sounds scary
8952,2015-09-05 20:33:16 -0400,stroman.timmy@yahoo.com,Timmy,Stroman,,2000,Sipes University,Alumni,"North Hollisstad, Reunion",Information Systems,,Voluptatibus voluptate est. Delectus nisi laudantium minima repudiandae sint. In magni omnis est voluptatibus optio. Deleniti velit voluptas aut.,1,1,1,1,0,1,Mac OS,1,1,0,1,0,Sounds scary
8953,2015-09-07 08:57:23 -0400,hilpert_vergie@gmail.com,Vergie,Hilpert,,2000,Koch University,Sophomore,"Lake Maximilian, Dominica",Information Systems,,Quasi mollitia et molestias hic. Excepturi aut dolor rem et non esse consequatur. Qui magni fugiat in odio at. Quo tempora omnis sint dolores cum sint corporis.,1,0,0,0,0,1,Windows OS,0,1,1,1,1,Sounds scary
8954,2015-08-31 07:02:45 -0400,lemke_jena@hotmail.com,Jena,Lemke,,1999,Robel University,Graduate,"West Grant, Aruba",Information Systems,,Ab molestiae et mollitia. Dolores ratione nisi quos odio voluptatem. Mollitia aut dolor aut quaerat.,1,0,0,0,1,1,Other,1,1,1,1,0,Sounds fine
8955,2015-09-05 03:13:24 -0400,emilio_mante@gmail.com,Emilio,Mante,Namfix,2000,Cole College,Senior,"Morarchester, Indonesia",Information Systems,,Adipisci libero distinctio cupiditate. Suscipit provident natus. Doloribus sed dicta aut dolorem. Architecto repudiandae sed asperiores veniam itaque. Iure commodi quaerat aspernatur qui.,1,1,0,0,0,1,Windows OS,1,1,1,0,0,Sounds fine
8956,2015-09-02 03:53:13 -0400,doyle.frida@gmail.com,Frida,Doyle,,1999,South Wisconsin Academy,Freshman,"North Marcel, Gabon",Engineering,,Officiis sequi sed expedita quis necessitatibus. Incidunt architecto veniam aut. Dicta delectus itaque excepturi sit. Sit quibusdam est molestiae ipsa aut aut. Iure dolorem omnis placeat.,1,0,0,0,0,1,Mac OS,1,1,0,1,1,Sounds fine
8957,2015-09-03 20:00:23 -0400,purdy_matilde@gmail.com,Matilde,Purdy,,1997,Western Iowa Academy,Sophomore,"Olafland, Ecuador",Engineering,,Est quia et est vel repellendus aperiam aliquid. Expedita eaque omnis laudantium ullam velit. Et error quo est.,1,0,1,0,0,1,Mac OS,1,1,0,1,0,Sounds scary
8958,2015-09-05 11:59:12 -0400,landen_volkman@yahoo.com,Landen,Volkman,Ronstring,1998,West Brown,Alumni,"Mikelland, Kazakhstan",Other,,Sit non totam omnis maiores molestias. Ut aut molestiae. A maxime sint aut veritatis laudantium.,0,1,1,1,0,1,Mac OS,1,1,0,0,1,Sounds scary
8959,2015-08-31 19:50:45 -0400,okuneva_karson@gmail.com,Karson,Okuneva,,1999,Northern Iowa Academy,Senior,"Port Kayley, Oman",Marketing,,Porro ut corrupti architecto voluptas. Ipsa itaque labore minus. Ut similique dolores. Praesentium qui doloribus maiores.,1,1,0,1,1,1,Mac OS,1,0,1,0,1,Sounds fine
8960,2015-08-30 18:25:28 -0400,gust.lind@gmail.com,Gust,Lind,,1998,Schultz University,Junior,"New Emmie, Finland",Engineering,,Ea enim quaerat eos similique. Aut pariatur rem sit omnis optio autem. Ipsum quo quasi. Dicta soluta dolor quos cupiditate doloribus.,0,1,0,0,1,1,Mac OS,1,1,1,1,1,Sounds scary
8961,2015-09-05 04:07:43 -0400,yvonne_lueilwitz@hotmail.com,Yvonne,Lueilwitz,,2000,Western Heaney,Freshman,"Croninbury, Bouvet Island (Bouvetoya)",Engineering,,Illum nihil nostrum ipsum est aut. Qui iste atque quod accusantium minus earum. Repudiandae aut sed. Eum laborum et fugiat. Ut perferendis optio eveniet consequuntur necessitatibus dolore unde.,0,1,0,1,0,1,Mac OS,1,1,1,1,1,Sounds fine
8962,2015-09-02 14:16:39 -0400,greenholt.tyshawn@gmail.com,Tyshawn,Greenholt,,1999,Wiegand College,Senior,"Wilmaport, Liberia",Engineering,conflict_after,Voluptatem dolor tempora. Quae modi dignissimos voluptatem illo. Et consectetur impedit debitis.,1,0,0,0,0,1,Other,1,1,1,0,1,Sounds scary
8963,2015-08-30 01:21:16 -0400,schmitt.edgar@hotmail.com,Edgar,Schmitt,Zoolab,2000,Western Oregon Institute,Senior,"Lindfurt, Israel",Engineering,conflict_after,Explicabo quos quae. Sunt dignissimos eos cumque rem ut modi. Quos quisquam quae occaecati quia dolorum. Harum hic eius iste placeat tempore consequuntur. Quis ad autem numquam alias omnis.,1,1,0,0,0,1,Other,1,1,0,0,1,Sounds fine
8964,2015-09-03 11:57:22 -0400,thompson_braxton@hotmail.com,Braxton,Thompson,Home Ing,1997,Northern Nicolas Academy,Alumni,"East Trinity, Benin",Marketing,,Et corrupti voluptas maiores aut consequatur aperiam sunt. Commodi rerum vero quae qui dolorum eaque. Est illum quia similique. Aliquid ut velit quaerat quis quibusdam. Et quas dolores voluptatum voluptate.,0,0,1,0,0,1,Windows OS,1,1,0,1,1,Sounds scary
8965,2015-08-30 21:29:14 -0400,bednar_earnest@gmail.com,Earnest,Bednar,,1998,West Greenfelder,Graduate,"Yundtshire, Guatemala",Engineering,conflict_after,Eum eos impedit quidem fuga. Labore quasi voluptas. Consequuntur rerum autem hic et ullam illum ut. Esse libero rerum autem delectus sunt minima error. Debitis velit quia temporibus nulla et dolore.,1,0,0,1,1,1,Windows OS,1,1,0,1,1,Sounds scary
